t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
134.2,69.7916667,50,27,0,0,0,0.00009,1.8815599,3
134.3,69.875,50,27,0,0,0,0.0000907,1.8811265,3
134.4,69.9583333,50,27,0,0,0,0.0000914,1.8806931,3
134.5,70.0416667,50,27,0,0,0,0.0000922,1.8802598,3
134.6,70.125,50,27,0,0,0,0.0000929,1.8798265,3
134.7,70.2083333,50,27,0,0,0,0.0000937,1.8793933,3
134.8,70.2916667,50,27,0,0,0,0.0000945,1.8789601,3
134.9,70.375,50,27,0,0,0,0.0000953,1.878527,3
135,70.4583333,50,27,0,0,0,0.0000961,1.878094,3
135.1,70.5416667,50,27,0,0,0,0.000097,1.877661,3
135.2,70.625,50,27,0,0,0,0.0000978,1.8772281,3
135.3,70.7083333,50,27,0,0,0,0.0000987,1.8767952,3
135.4,70.7916667,50,27,0,0,0,0.0000996,1.8763624,3
135.5,70.875,50,27,0,0,0,0.0001004,1.8759296,3
135.6,70.9583333,50,27,0,0,0,0.0001013,1.8754969,3
135.7,71.0416667,50,27,0,0,0,0.0001022,1.8750642,3
135.8,71.125,50,27,0,0,0,0.0001032,1.8746316,3
135.9,71.2083333,50,27,0,0,0,0.0001041,1.8741991,3
136,71.2916667,50,27,0,0,0,0.000105,1.8737666,3
136.1,71.375,50,27,0,0,0,0.000106,1.8733342,3
136.2,71.4583333,50,27,0,0,0,0.0001069,1.8729018,3
136.3,71.5416667,50,27,0,0,0,0.0001079,1.8724695,3
136.4,71.625,50,27,0,0,0,0.0001089,1.8720372,3
136.5,71.7083333,50,27,0,0,0,0.0001098,1.871605,3
136.6,71.7916667,50,27,0,0,0,0.0001108,1.8711728,3
136.7,71.875,50,27,0,0,0,0.0001118,1.8707407,3
136.8,71.9583333,50,27,0,0,0,0.0001128,1.8703087,3
136.9,72.0416667,50,27,0,0,0,0.0001138,1.8698767,3
137,72.125,50,27,0,0,0,0.0001148,1.8694448,3
137.1,72.2083333,50,27,0,0,0,0.0001158,1.8690129,3
137.2,72.2916667,50,27,0,0,0,0.0001168,1.8685811,3
137.3,72.375,50,27,0,0,0,0.0001178,1.8681493,3
137.4,72.4583333,50,27,0,0,0,0.0001189,1.8677176,3
137.5,72.5416667,50,27,0,0,0,0.0001199,1.867286,3
137.6,72.625,50,27,0,0,0,0.0001209,1.8668544,3
137.7,72.7083333,50,27,0,0,0,0.0001219,1.8664229,3
137.8,72.7916667,50,27,0,0,0,0.0001229,1.8659914,3
137.9,72.875,50,27,0,0,0,0.000124,1.8655599,3
138,72.9583333,50,27,0,0,0,0.000125,1.8651286,3
138.1,73.0555556,50,27,0,0,0,0.0001262,1.8646254,4
138.2,73.1666667,50,27,0,0,0,0.0001275,1.8640504,4
138.3,73.2777778,50,27,0,0,0,0.0001289,1.8634755,4
138.4,73.3888889,50,27,0,0,0,0.0001303,1.8629007,4
138.5,73.5,50,27,0,0,0,0.0001316,1.862326,4
138.6,73.6111111,50,27,0,0,0,0.000133,1.8617515,4
138.7,73.7222222,50,27,0,0,0,0.0001343,1.861177,4
138.8,73.8333333,50,27,0,0,0,0.0001356,1.8606026,4
138.9,73.9305556,50,27,0,0,0,0.0001368,1.8601001,3
139,74.0138889,50,27,0,0,0,0.0001378,1.8596694,3
139.1,74.0972222,50,27,0,0,0,0.0001387,1.8592388,3
139.2,74.1805556,50,27,0,0,0,0.0001397,1.8588083,3
139.3,74.2638889,50,27,0,0,0,0.0001407,1.8583778,3
139.4,74.3472222,50,27,0,0,0,0.0001416,1.8579474,3
139.5,74.4305556,50,27,0,0,0,0.0001426,1.857517,3
139.6,74.5138889,50,27,0,0,0,0.0001435,1.8570867,3
139.7,74.5972222,50,27,0,0,0,0.0001444,1.8566564,3
139.8,74.6805556,50,27,0,0,0,0.0001454,1.8562262,3
139.9,74.7638889,50,27,0,0,0,0.0001463,1.855796,3
140,74.8472222,50,27,0,0,0,0.0001472,1.855366,3
140.1,74.9305556,50,27,0,0,0,0.000148,1.8549359,3
140.2,75.0138889,50,27,0,0,0,0.0001489,1.8545059,3
140.3,75.0833333,50,27,0,0,0,0.0001496,1.8541477,2
140.4,75.1388889,50,27,0,0,0,0.0001502,1.8538611,2
140.5,75.1944444,50,27,0,0,0,0.0001508,1.8535745,2
140.6,75.25,50,27,0,0,0,0.0001513,1.853288,2
140.7,75.3055556,50,27,0,0,0,0.0001519,1.8530014,2
140.8,75.3611111,50,27,0,0,0,0.0001524,1.852715,2
140.9,75.4166667,50,27,0,0,0,0.000153,1.8524285,2
141,75.4722222,50,27,0,0,0,0.0001535,1.8521421,2
141.1,75.5138889,50,27,0,0,0,0.0001539,1.8519272,1
141.2,75.5416667,50,27,0,0,0,0.0001542,1.851784,1
141.3,75.5694444,50,27,0,0,0,0.0001544,1.8516408,1
141.4,75.5972222,50,27,0,0,0,0.0001547,1.8514977,1
141.5,75.625,50,27,0,0,0,0.0001549,1.8513545,1
141.6,75.6527778,50,27,0,0,0,0.0001552,1.8512113,1
141.7,75.6805556,50,27,0,0,0,0.0001555,1.8510681,1
141.8,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
141.9,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.1,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.2,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.3,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.4,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.5,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.6,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.7,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.8,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
142.9,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
143,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
143.1,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
143.2,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
143.3,75.6944444,50,27,0,0,0,0.0001556,1.8509965,0
