t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
220958.92,5822.320721,130,115,0,0,0,-0.0000328,0.2603653,117
220959.42,5838.570721,130,115,0,0,0,0.0000038,0.2599001,117
220959.92,5854.820721,130,115,0,0,0,0.0000067,0.2594565,117
220960.42,5871.070721,130,115,0,0,0,0.0000068,0.259023,117
220960.92,5887.320721,130,115,0,0,0,-0.0000151,0.2585933,117
220961.42,5903.570721,130,115,0,0,0,-0.0000007,0.2581833,117
220961.92,5919.890166,130,115,0,0,0,0.0000163,0.2577789,118
220962.42,5936.279055,130,115,0,0,0,0.000011,0.2573809,118
220962.92,5952.667944,130,115,0,0,0,-0.0000121,0.256998,118
220963.42,5969.056833,130,115,0,0,0,0.0000024,0.2566297,118
220963.92,5985.445721,130,115,0,0,0,-0.0000011,0.2562673,118
220964.42,6001.83461,130,115,0,0,0,0.0000002,0.2559134,118
220964.92,6018.154055,130,115,0,0,0,-0.0000001,0.2555729,117
220965.42,6034.404055,130,115,0,0,0,0,0.2552484,117
220965.92,6050.445721,130,115,0,0,0,-0.0000001,0.2549335,114
220966.42,6066.556833,130,115,0,0,0,0.0000002,0.2546269,118
220966.92,6083.015166,130,115,0,0,0,-0.0000008,0.2543311,119
220967.42,6099.542944,130,115,0,0,0,0.0000027,0.2540441,119
220967.92,6116.070721,130,115,0,0,0,-0.0000196,0.2537719,119
220968.42,6132.598499,130,115,0,0,0,0.0000156,0.2535044,119
220968.92,6149.126277,130,115,0,0,0,0.000014,0.2532458,119
220969.42,6165.654055,130,115,0,0,0,-0.000006,0.2529999,119
220969.92,6182.112388,130,115,0,0,0,0.0000012,0.2527677,118
220970.42,6198.501277,130,115,0,0,0,-0.0000002,0.2525483,118
220970.92,6214.890166,130,115,0,0,0,0,0.2523384,118
220971.42,6231.279055,130,115,0,0,0,0.0000002,0.2521435,118
220971.92,6247.667944,130,115,0,0,0,-0.0000014,0.2519577,118
220972.42,6263.783901,130,115,0,0,0,0.0000036,0.2517824,114.0697869
220972.92,6279.899858,130,115,0,0,0,-0.0000186,0.2516157,118
220973.42,6296.288747,130,115,0,0,0,0.0000281,0.251462,118
220973.92,6312.677636,130,115,0,0,0,0.0000027,0.2513186,118
220974.42,6329.066525,130,115,0,0,0,0.0000038,0.2511861,118
220974.92,6345.455414,130,115,0,0,0,-0.0000325,0.2510729,118
